27921	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27926	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 3	
27931	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
27936	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27941	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27946	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 2	
27951	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27959	0.00000447	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27966	0.00000251	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: E	
27971	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: -	
27976	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
27981	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 7	
27986	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
27991	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 2	
27996	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 5	
28001	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 5	
28014	0.00000363	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
28019	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 5	
28024	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 1	
28029	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 2	
28034	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
29342	0.00000391	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 513: ...........~...................................~.........~.................~.........................................................................~...............~.....................~.........................~...................................~......................................................................................................................................................................................................................................................................2	
29352	0.00003017	ntvdm.exe	IRP_MJ_WRITE	Serial1	SUCCESS	Length 7: QW 105.	
29366	0.00000391	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 2: 0.	
29373	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: T	
29378	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: e	
29383	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: m	
29388	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: p	
29393	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: .	
29398	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1:  	
29403	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 2	
29408	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
29413	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: V	
29421	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
29428	0.00000251	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: s	
29433	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
29438	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29443	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29448	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29453	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29458	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29463	0.00000335	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: E	
29468	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: +	
29473	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29478	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29483	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
29488	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29493	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29498	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29503	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29511	0.00000279	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29518	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: E	
29523	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: +	
29528	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29533	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
29538	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
